ROWID,Country,State lgd code,State,YearCode,Year,Crop category,Season,Crop name,Area,Production,Yield
1183,India,5,Uttarakhand,2017,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,Kharif,Sesamum,2,0.586,293
1184,India,5,Uttarakhand,2017,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,Kharif,Soyabean,10,11.9,1190
1185,India,5,Uttarakhand,2017,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,Rabi,Linseed,0,0,
1186,India,5,Uttarakhand,2017,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,Rabi,Oilseed,16,12.704,794
1187,India,5,Uttarakhand,2017,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,,Rapeseed and Mustard,16,12.704,794
1188,India,5,Uttarakhand,2017,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,,Sugarcane,90,6271.38,69682
1189,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Bhatt,8,8,1000
1190,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Cereals,408,780.572,1913.167
1191,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Coarse Cereals,169,218.922,1295.396
1192,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Foodgrains,451,820.403,1819.075
1193,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Kulthi (Horse Gram),13,12,923.077
1194,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Maize,21,39.186,1866
1195,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Other Pulses,2,1,500
1196,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Pulses,43,39.831,926.302
1197,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Ragi,92,109.848,1194
1198,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Rajma,5,6,1200
1199,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Rice,239,561.65,2350
1200,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Small Millets,56,69.888,1248
1201,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Tur,3,2.415,805
1202,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Urad,12,10.416,868
1203,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Barley,23,32.752,1424
1204,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Cereals,367,1040.235,2834.428
1205,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Coarse Cereals,23,32.752,1424
1206,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Foodgrains,384,1055.737,2749.315
1207,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Gram,1,0.8,800
1208,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Masur,11,9.702,882
1209,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Peas,5,5,1000
1210,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Pulses,17,15.502,911.882
1211,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Rice,17,55.913,3289
1212,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Wheat,327,951.57,2910
1213,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,Kharif,Castorseed,,0,
1214,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,Kharif,Groundnut,1,1.038,1038
1215,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,Kharif,Oilseed,12,11.237,936.417
1216,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,Kharif,Sesamum,2,0.596,298
1217,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,Kharif,Soyabean,9,9.603,1067
1218,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,Rabi,Linseed,0,0,
1219,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,Rabi,Oilseed,17,15.963,939
1220,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,,Rapeseed and Mustard,17,15.963,939
1221,India,5,Uttarakhand,2018,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,,Sugarcane,91,6329.323,69553
1222,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Bhatt,7,7,1000
1223,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Cereals,388,829.198,2137.108
1224,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Coarse Cereals,158,231.428,1464.734
1225,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Foodgrains,428,868.067,2028.194
1226,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Kulthi (Horse Gram),11,11,1000
1227,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Maize,21,40.341,1921
1228,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Other Pulses,1,1,1000
1229,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Pulses,40,38.869,971.725
1230,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Ragi,84,120.12,1430
1231,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Rajma,6,6,1000
1232,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Rice,230,597.77,2599
1233,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Small Millets,53,70.967,1339
1234,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Tur,3,2.553,851
1235,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Urad,12,11.316,943
1236,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Barley,24,34.344,1431
1237,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Cereals,357,999.025,2798.389
1238,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Coarse Cereals,24,34.344,1431
1239,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Foodgrains,377,1017.942,2700.111
1240,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Gram,1,0.763,763
1241,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Masur,11,11.154,1014
1242,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Peas,8,7,875
1243,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Pulses,20,18.917,945.85
1244,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Rice,17,60.605,3565
1245,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Wheat,316,904.076,2861
1246,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Castorseed,,0,
1247,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Groundnut,1,1.089,1089
1248,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Oilseed,11,10.579,961.727
1249,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Sesamum,2,0.602,301
1250,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Soyabean,8,8.888,1111
1251,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Oilseed,15,14.505,967
1252,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Rapeseed and Mustard,15,14.505,967
1253,India,5,Uttarakhand,2019,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Sugarcane,92,6937.72,75410
1254,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Bhatt,8,8,1000
1255,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Cereals,396,899.688,2271.939
1256,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Coarse Cereals,158,242.332,1533.747
1257,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Foodgrains,439,945.071,2152.781
1258,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Kulthi (Horse Gram),13,13,1000
1259,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Maize,20,41.48,2074
1260,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Other Pulses,1,1,1000
1261,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Pulses,43,45.383,1055.419
1262,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Ragi,89,129.851,1459
1263,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Rajma,6,7,1166.667
1264,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Rice,238,657.356,2762
1265,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Small Millets,49,71.001,1449
1266,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Tur,3,3.555,1185
1267,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Urad,12,12.828,1069
1268,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Barley,22,27.984,1272
1269,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Cereals,350,1040.848,2973.851
1270,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Coarse Cereals,22,27.984,1272
1271,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Foodgrains,370,1056.771,2856.138
1272,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Gram,1,0.751,751
1273,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Masur,12,9.012,751
1274,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Peas,7,6.16,880
1275,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Pulses,20,15.923,796.15
1276,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Rice,16,57.52,3595
1277,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Wheat,312,955.344,3062
1278,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Groundnut,1,1.852,1852
1279,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Oilseed,11,12.134,1103.091
1280,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Sesamum,2,0.53,265
1281,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Soyabean,8,9.752,1219
1282,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Rabi,Oilseed,16,14.048,878
1283,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,,Rapeseed and Mustard,16,14.048,878
1284,India,5,Uttarakhand,2020,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,,Sugarcane,46,3680,80000
1285,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Cereals,1886,4993,2647.402
1286,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Coarse Cereals,651,1234,1895.545
1287,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Foodgrains,1925,5022,2608.831
1288,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Jowar,65,33,507.692
1289,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Maize,9,24,2666.667
1290,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Moong,10,4,400
1291,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Moth,1,0.4,400
1292,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Other Pulses,2,0.6,300
1293,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Pulses,39,29,743.59
1294,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Rice,1235,3759,3043.725
1295,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Tur,18,20,1111.111
1296,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Urad,8,4,500
1297,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Barley,42,153,3642.857
1298,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Cereals,2564,12838.66,5007.278
1299,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Coarse Cereals,42,153,3642.857
1300,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Foodgrains,2705,12936.66,4782.499
1301,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Gram,79,72,911.392
1302,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Masur,5,4,800
1303,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Moong,56,20,357.143
1304,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Peas or  Others,1,2,2000
1305,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Pulses,141,98,695.035
1306,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Wheat,2522,12685.66,5030
1307,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,,Bajra,577,1177,2039.861
1308,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Kharif,Castorseed,1.5,1.5,1000
1309,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Kharif,Groundnut,3,2.9,966.667
1310,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Kharif,Oilseed,8,6,750
1311,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Kharif,Rapeseed and Mustard,535,747,1396.262
1312,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Kharif,Sesamum,3.5,1.6,457.143
1313,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Rabi,Oilseed,545,765,1403.67
1314,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Summer,Sunflower,10,18,1800
1315,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,,Cotton,641,450.5,702.808
1316,India,6,Haryana,2011,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,,Sugarcane,95,6959,73252.632
1317,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Bajra,411,785,1909.976
1318,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Cereals,1691,4812,2845.653
1319,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Coarse Cereals,476,836,1756.303
1320,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Foodgrains,1727.5,4838.2,2800.695
1321,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Jowar,56,28,500
1322,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Kulthi (Horse Gram),0.7,0.2,285.714
1323,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Maize,9,23,2555.556
1324,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Moong,15.3,7.7,503.268
1325,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Moth,2.4,0.7,291.667
1326,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Other Pulses,1,0.4,400
1327,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Pulses,36.5,26.2,717.808
1328,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Rice,1215,3976,3272.428
1329,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Tur,15.1,16.4,1086.093
1330,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Urad,2,0.8,400
1331,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Barley,48,167,3479.167
1332,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Cereals,2545,11284,4433.792
1333,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Coarse Cereals,48,167,3479.167
1334,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Foodgrains,2671.4,11388.2,4263.008
1335,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Gram,47,53,1127.66
1336,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Masur,6.4,5.2,812.5
1337,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Moong,73,46,630.137
1338,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Pulses,126.4,104.2,824.367
1339,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Wheat,2497,11117,4452.143
1340,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Kharif,Castorseed,0.6,0.9,1500
1341,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Kharif,Groundnut,2.8,3.2,1142.857
1342,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Kharif,Oilseed,21.2,31.1,1466.981
1343,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Kharif,Rapeseed and Mustard,559,962,1720.93
1344,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Kharif,Sesamum,2.8,1,357.143
1345,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Kharif,Sunflower,15,26,1733.333
1346,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Rabi,Oilseed,559,962,1720.93
1347,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,,Cotton,614,425,692.182
1348,India,6,Haryana,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,,Sugarcane,101,7437,73633.663
1349,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Bajra,404,831,2056.931
1350,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Cereals,1713,4896,2858.144
1351,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Coarse Cereals,485,898,1851.546
1352,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Foodgrains,1731.15,4911.15,2836.929
1353,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Jowar,72,40,555.556
1354,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Maize,9,27,3000
1355,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Moong,6.8,3.4,500
1356,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Moth,0.3,0.09,300
1357,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Other Pulses,0.2,0.06,300
1358,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Pulses,18.15,15.15,834.711
1359,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Rice,1228,3998,3255.7
1360,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Tur,9.35,11,1176.471
1361,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Urad,1.5,0.6,400
1362,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Barley,39,153,3923.077
1363,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Cereals,2538,11953,4709.614
1364,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Coarse Cereals,39,153,3923.077
1365,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Foodgrains,2672.4,12062.9,4513.883
1366,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Gram,83,75,903.614
1367,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Masur,4.4,4.9,1113.636
1368,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Moong,47,30,638.298
1369,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Pulses,134.4,109.9,817.708
1370,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Wheat,2499,11800,4721.889
1371,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Kharif,Castorseed,0.2,0.1,500
1372,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Kharif,Groundnut,5.6,6.2,1107.143
1373,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Kharif,Oilseed,12.1,19,1570.248
1374,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Kharif,Rapeseed and Mustard,537,880,1638.734
1375,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Kharif,Sesamum,1.3,0.7,538.462
1376,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Kharif,Sunflower,5,12,2400
1377,India,6,Haryana,2013,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Rabi,Oilseed,537,880,1638.734
